,movieId,title,genres_x,user_count,rating_avg,imdbId,tconst,isAdult,startYear,runtimeMinutes,genres_y,directors,writers,actors
2895,3584,Breathless (1983),Action|Drama|Romance|Thriller,514,2.8171206225680936,85276,tt0085276,0,1983,100,"Action,Drama,Romance",nm0564319,"nm0000076,nm0000419,nm0141281,nm0564319,nm0001031","['nm0000152', 'nm0438585', 'nm0582586', 'nm0752636']"
2896,3587,Inferno (1980),Horror,334,3.1137724550898205,80923,tt0080923,0,1980,106,Horror,nm0000783,"nm0000783,nm0211063,nm0630453","['nm0565907', 'nm0591968', 'nm0320395', 'nm0630453']"
2897,3588,"King of Marvin Gardens, The (1972)",Crime|Drama,219,3.32648401826484,68805,tt0068805,0,1972,103,Drama,nm0706182,"nm0102840,nm0706182","['nm0000197', 'nm0001136', 'nm0000995', 'nm0732783']"
2898,3590,"Lords of Flatbush, The (1974)",Comedy|Drama,270,2.888888888888889,71772,tt0071772,0,1974,86,"Comedy,Drama,Romance","nm0894776,nm0203429","nm0894776,nm0322389,nm0203429,nm0000230","['nm0000230', 'nm0001857', 'nm0455133', 'nm0532083']"
2899,3591,Mr. Mom (1983),Comedy|Drama,2818,3.2599361249112846,85970,tt0085970,0,1983,91,"Comedy,Drama",nm0236769,nm0000455,"['nm0000474', 'nm0000414', 'nm0462735', 'nm0043552']"
2900,3593,Battlefield Earth (2000),Action|Sci-Fi,4268,1.578373945641987,185183,tt0185183,0,2000,118,"Action,Adventure,Sci-Fi",nm0002337,"nm0541720,nm0788526,nm0399196","['nm0000237', 'nm0001845', 'nm0001608', 'nm0167649']"
2901,3594,Center Stage (2000),Drama|Musical,1306,3.2695252679938744,210616,tt0210616,0,2000,115,"Drama,Music,Romance",nm0405336,nm0374084,"['nm0776040', 'nm0830059', 'nm0705492', 'nm0242266']"
2902,3596,Screwed (2000),Comedy,316,2.4968354430379747,156323,tt0156323,0,2000,81,"Comedy,Crime","nm0018735,nm0438989","nm0018735,nm0438989","['nm0005172', 'nm0152638', 'nm0834626', 'nm0000362']"
2903,3597,Whipped (2000),Comedy,382,2.5510471204188483,174336,tt0174336,0,2000,82,"Comedy,Romance",nm0169680,nm0169680,"['nm0001605', 'nm0887144', 'nm0009017', 'nm0053474']"
2904,3598,Hamlet (2000),Crime|Drama|Romance|Thriller,1114,3.4035008976660683,171359,tt0171359,0,2000,112,"Drama,Romance,Thriller",nm0021899,"nm0000636,nm0021899","['nm0000160', 'nm0001492', 'nm0893204', 'nm0001731']"
2905,3599,Anchors Aweigh (1945),Comedy|Musical,507,3.5996055226824457,37514,tt0037514,0,1945,140,"Comedy,Fantasy,Musical","nm0360253,nm0796645,nm0053484","nm0501973,nm0545731","['nm0000069', 'nm0337113', 'nm0000037', 'nm0411826']"
2906,3600,Blue Hawaii (1961),Comedy|Musical,417,2.7553956834532376,54692,tt0054692,0,1961,102,"Comedy,Musical",nm0851537,"nm0918902,nm0437900","['nm0000062', 'nm0085751', 'nm0001450', 'nm0910322']"
2907,3602,G.I. Blues (1960),Comedy|Musical|Romance,173,2.745664739884393,53848,tt0053848,0,1960,104,"Comedy,Musical",nm0851537,"nm0069410,nm0308594","['nm0000062', 'nm0699120', 'nm0412251', 'nm0235093']"
2908,3604,Gypsy (1962),Musical,507,3.632149901380671,56048,tt0056048,0,1962,143,"Biography,Comedy,Drama",nm0503777,"nm0491306,nm0497346,nm0818700","['nm0751426', 'nm0000081', 'nm0001500', 'nm0908813']"
2909,3605,King Creole (1958),Crime|Drama|Musical,199,2.942211055276382,51818,tt0051818,0,1958,116,"Crime,Drama,Musical",nm0002031,"nm0048511,nm0311155,nm0730356","['nm0000062', 'nm0427700', 'nm0000527', 'nm0366247']"
2910,3606,On the Town (1949),Comedy|Musical|Romance,912,3.875548245614035,41716,tt0041716,0,1949,98,"Comedy,Musical,Romance","nm0000037,nm0002045","nm0337582,nm0173679,nm0730385","['nm0000037', 'nm0000069', 'nm0308081', 'nm0587900']"
2911,3608,Pee-wee's Big Adventure (1985),Adventure|Comedy,5583,3.2840766612932115,89791,tt0089791,0,1985,91,"Adventure,Comedy,Family",nm0000318,"nm0367005,nm0000607,nm0889962","['nm0000607', 'nm0197354', 'nm0392625', 'nm0758405']"
2912,3612,The Slipper and the Rose: The Story of Cinderella (1976),Adventure|Children|Fantasy|Musical|Romance,140,3.4892857142857143,75232,tt0075232,0,1976,146,"Adventure,Family,Fantasy",nm0285302,"nm0285302,nm0792567,nm0792556,nm0674518","['nm0000328', 'nm0186603', 'nm0188950', 'nm0262725']"
2913,3613,Things Change (1988),Comedy,325,3.632307692307693,96259,tt0096259,0,1988,100,"Comedy,Crime,Drama",nm0000519,"nm0000519,nm0799060","['nm0000747', 'nm0001505', 'nm0698764', 'nm0426666']"
2914,3614,Honeymoon in Vegas (1992),Comedy|Romance,1960,3.1150510204081634,104438,tt0104438,0,1992,96,"Comedy,Romance,Thriller",nm0000921,nm0000921,"['nm0001001', 'nm0000115', 'nm0000572', 'nm0001552']"
2915,3615,Dinosaur (2000),Adventure|Animation|Children,2757,3.0453391367428364,130623,tt0130623,0,2000,82,"Adventure,Animation,Drama","nm0957798,nm0500343","nm0258059,nm0365666,nm0414608,nm0957798,nm0338396,nm0348356,nm0682473,nm0731271,nm1014201,nm1073262","['nm0000665', 'nm0000523', 'nm0942787', 'nm0005569']"
2916,3616,Loser (2000),Comedy|Romance,1450,2.6272413793103446,217630,tt0217630,0,2000,98,"Comedy,Romance",nm0002132,nm0002132,"['nm0004755', 'nm0002546', 'nm0651008', 'nm0755603']"
2917,3617,Road Trip (2000),Comedy,8249,3.1277730634016243,215129,tt0215129,0,2000,93,Comedy,nm0680846,"nm0680846,nm0035905","['nm0005227', 'nm0005405', 'nm0005442', 'nm0182455']"
2918,3618,Small Time Crooks (2000),Comedy|Crime,2032,3.3026574803149606,196216,tt0196216,0,2000,94,"Comedy,Crime",nm0000095,nm0000095,"['nm0000095', 'nm0001808', 'nm0000424', 'nm0768319']"
2919,3619,"Hollywood Knights, The (1980)",Comedy,255,3.0980392156862746,80881,tt0080881,0,1980,91,Comedy,nm0616152,"nm0616152,nm0975310,nm0855065","['nm0001103', 'nm0000201', 'nm0042976', 'nm0050673']"
2920,3620,"Myth of Fingerprints, The (1997)",Comedy|Drama,225,3.055555555555556,119746,tt0119746,0,1997,93,"Comedy,Drama,Romance",nm0294505,nm0294505,"['nm0000194', 'nm0001702', 'nm0001864', 'nm0020925']"
2921,3621,Possession (1981),Drama|Horror,345,3.6681159420289857,82933,tt0082933,0,1981,124,"Drama,Horror",nm0958558,"nm0958558,nm0878292","['nm0000254', 'nm0000554', 'nm0141380', 'nm0071502']"
2922,3622,"Twelve Chairs, The (1970)",Comedy,335,3.537313432835821,66495,tt0066495,0,1970,94,Comedy,nm0000316,"nm0407633,nm0678205,nm2159971,nm1018558,nm0000316","['nm0000316', 'nm0600531', 'nm0001449', 'nm0001123']"
2923,3623,Mission: Impossible II (2000),Action|Adventure|Thriller,18337,2.9808583737797893,120755,tt0120755,0,2000,123,"Action,Adventure,Thriller",nm0000247,"nm0312367,nm0601822,nm0103804,nm0001801","['nm0000129', 'nm0779084', 'nm0628601', 'nm0000609']"
2924,3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western,9095,3.265695437053326,184894,tt0184894,0,2000,110,"Action,Adventure,Comedy",nm0223359,"nm0587692,nm0332184","['nm0000329', 'nm0005562', 'nm0005154', 'nm0581266']"
2925,3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy,269,2.8382899628252787,154443,tt0154443,0,1999,118,"Comedy,Drama",nm0000425,nm0000425,"['nm0822062', 'nm0216221', 'nm0943180', 'nm0001057']"
2926,3627,Carnival of Souls (1962),Horror|Thriller,704,3.4786931818181817,55830,tt0055830,0,1962,78,"Horror,Mystery",nm0367547,"nm0166647,nm0367547","['nm0385010', 'nm0270766', 'nm0074367', 'nm0255156']"
2927,3628,Flying Tigers (1942),Action|Drama|Romance|War,298,3.3573825503355703,34742,tt0034742,0,1942,102,"Action,Drama,Romance",nm0588183,"nm0303930,nm0873200","['nm0000078', 'nm0140865', 'nm0496819', 'nm0446769']"
2928,3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance,2358,4.0458015267175576,15864,tt0015864,0,1925,95,"Adventure,Comedy,Drama",nm0000122,nm0000122,"['nm1027682', 'nm0000122', 'nm0841501', 'nm0615306', 'nm0074788', 'nm0906618', 'nm0354913', 'nm1033900']"
2929,3632,Monsieur Verdoux (1947),Comedy|Crime,416,3.7439903846153846,39631,tt0039631,0,1947,124,"Comedy,Crime,Drama",nm0000122,"nm0000122,nm0000080","['nm0000122', 'nm0180900', 'nm0734467', 'nm0507673']"
2930,3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,2834,3.4257233592095977,64757,tt0064757,0,1969,142,"Action,Adventure,Thriller",nm0402597,"nm0712362,nm0537363,nm0001220","['nm0493872', 'nm0001671', 'nm0001699', 'nm0275213']"
2931,3634,Seven Days in May (1964),Thriller,887,4.0,58576,tt0058576,0,1964,118,"Drama,Thriller",nm0001239,"nm0460608,nm0047120,nm0785245","['nm0000044', 'nm0000018', 'nm0545298', 'nm0001257']"
2932,3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller,4354,3.5366329811667434,76752,tt0076752,0,1977,125,"Action,Adventure,Thriller",nm0318150,"nm0228970,nm0537363,nm0001220","['nm0000549', 'nm0000819', 'nm0432007', 'nm0001423']"
2933,3637,Vagabond (Sans toit ni loi) (1985),Drama,199,3.756281407035176,89960,tt0089960,0,1985,105,Drama,nm0889513,nm0889513,"['nm0094789', 'nm0617736', 'nm0293889', 'nm0708136']"
2934,3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,4755,3.146056782334385,79574,tt0079574,0,1979,126,"Action,Adventure,Sci-Fi",nm0318150,"nm0228970,nm0001220,nm0026755,nm0059483","['nm0000549', 'nm0001042', 'nm0003909', 'nm0001423']"
2935,3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller,3968,3.4722782258064515,71807,tt0071807,0,1974,125,"Action,Adventure,Thriller",nm0357891,"nm0537363,nm0542539,nm0001220","['nm0000549', 'nm0000489', 'nm0001180', 'nm0000726']"
2936,3640,"King in New York, A (1957)",Comedy|Drama,117,3.2948717948717947,50598,tt0050598,0,1957,110,"Comedy,Drama",nm0000122,nm0000122,"['nm0152249', 'nm0000122', 'nm0041602', 'nm0221491', 'nm0426799', 'nm0011625', 'nm0416228', 'nm0408992']"
2937,3643,"Fighting Seabees, The (1944)",Action|Drama|War,268,3.274253731343284,36824,tt0036824,0,1944,100,"Drama,Romance,War",nm0524995,"nm0153698,nm0533418,nm0384248,nm0886861","['nm0000078', 'nm0001333', 'nm0641454', 'nm0292433']"
2938,3645,Cleo from 5 to 7 (Cléo de 5 à 7) (1962),Drama,346,3.875722543352601,55852,tt0055852,0,1962,90,"Comedy,Drama,Music",nm0889513,nm0889513,"['nm0545378', 'nm0100171', 'nm0205815', 'nm0087491']"
2939,3646,Big Momma's House (2000),Comedy,2986,2.3548225050234426,208003,tt0208003,0,2000,99,"Action,Comedy,Crime",nm0331532,"nm0702912,nm0722610","['nm0001454', 'nm0000505', 'nm0316079', 'nm0913465']"
2940,3649,American Gigolo (1980),Drama,1340,3.0611940298507463,80365,tt0080365,0,1980,117,"Crime,Drama,Mystery",nm0001707,nm0001707,"['nm0000152', 'nm0001381', 'nm0001185', 'nm0887684']"
2941,3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror,193,3.088082901554404,81318,tt0081318,0,1980,93,Horror,nm0002086,"nm0002086,nm0332417,nm0522454,nm1270209","['nm0313387', 'nm0531529', 'nm0210235', 'nm0409420']"
2942,3653,"Endless Summer, The (1966)",Documentary,694,3.810518731988473,60371,tt0060371,0,1965,95,"Documentary,Sport",nm0113164,nm0113164,"['nm0041875', 'nm0405286', 'nm0113164']"
2943,3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War,3332,3.799969987995198,54953,tt0054953,0,1961,158,"Action,Adventure,Drama",nm0496746,"nm0533745,nm0286025","['nm0000057', 'nm0000060', 'nm0000063', 'nm0703033']"
2944,3655,Blow-Out (La grande bouffe) (1973),Drama,349,3.545845272206304,70130,tt0070130,0,1973,130,"Comedy,Drama",nm0274659,"nm0274659,nm0044156,nm0087126","['nm0000052', 'nm0681566', 'nm0634159', 'nm0865575']"
2945,3658,Quatermass and the Pit (1967),Horror|Sci-Fi,405,3.62716049382716,62168,tt0062168,0,1967,97,"Horror,Mystery,Sci-Fi",nm0001928,nm0460600,"['nm0232019', 'nm0445139', 'nm0791176', 'nm0002103']"
2946,3659,Quatermass 2 (Enemy from Space) (1957),Sci-Fi|Thriller,163,3.3865030674846626,50873,tt0050873,0,1957,85,"Horror,Sci-Fi",nm0346436,"nm0460600,nm0346436","['nm0002046', 'nm0519274', 'nm0416228', 'nm0285302']"
2947,3667,Rent-A-Cop (1988),Action|Comedy|Crime,117,1.871794871794872,95977,tt0095977,0,1987,96,"Action,Comedy,Crime",nm0518719,"nm0088793,nm0795461","['nm0000608', 'nm0591485', 'nm0001664', 'nm0557956']"
2948,3668,Romeo and Juliet (1968),Drama|Romance,2664,3.6447072072072073,63518,tt0063518,0,1968,138,"Drama,Romance",nm0001874,"nm0000636,nm0116663,nm0195148,nm0001874","['nm0926013', 'nm0001377', 'nm0568491', 'nm0642675']"
2949,3669,Stay Tuned (1992),Comedy,379,2.573878627968338,105466,tt0105466,0,1992,88,"Adventure,Comedy,Fantasy",nm0001382,"nm0662678,nm0421084,nm0797001","['nm0000615', 'nm0001118', 'nm0000470', 'nm0005495']"
2950,3671,Blazing Saddles (1974),Comedy|Western,11320,3.860865724381625,71230,tt0071230,0,1974,93,"Comedy,Western",nm0000316,"nm0000316,nm0825799,nm0000921,nm0001640,nm0880078","['nm0001476', 'nm0000698', 'nm0001620', 'nm0466327']"
2951,3672,Benji (1974),Adventure|Children,790,2.887974683544304,71206,tt0071206,0,1974,86,"Adventure,Family,Romance",nm0131995,nm0131995,"['nm0106539', 'nm0909117', 'nm0308185', 'nm0280682']"
2952,3673,Benji the Hunted (1987),Adventure|Children,224,2.3660714285714284,92638,tt0092638,0,1987,88,"Adventure,Family",nm0131995,nm0131995,"['nm0824134', 'nm0409146', 'nm1449294', 'nm0290265']"
2953,3674,For the Love of Benji (1977),Adventure|Children|Comedy|Drama,199,2.6256281407035176,76044,tt0076044,0,1977,85,"Adventure,Comedy,Drama",nm0131995,"nm0131995,nm0891141,nm0372525","['nm0308185', 'nm1449294', 'nm0890461', 'nm0280682']"
2954,3675,White Christmas (1954),Comedy|Musical|Romance,1928,3.793827800829876,47673,tt0047673,0,1954,120,"Comedy,Musical,Romance",nm0002031,"nm0469915,nm0659085,nm0291035","['nm0001078', 'nm0001414', 'nm0167041', 'nm0893584']"
2955,3676,Eraserhead (1977),Drama|Horror,3350,3.63955223880597,74486,tt0074486,0,1977,89,"Fantasy,Horror",nm0000186,nm0000186,"['nm0620756', 'nm0829270', 'nm0430535', 'nm0060931']"
2956,3677,Baraka (1992),Documentary,1762,4.075198637911464,103767,tt0103767,0,1992,96,Documentary,nm0294825,"nm0294825,nm0536056,nm0629382,nm0629368,nm6897793",['nm0228286']
2957,3678,"Man with the Golden Arm, The (1955)",Drama,421,3.694774346793349,48347,tt0048347,0,1955,119,"Crime,Drama,Romance",nm0695937,"nm0628305,nm0578439,nm0019346,nm0372942","['nm0000069', 'nm0001571', 'nm0662223', 'nm0822205']"
2958,3679,"Decline of Western Civilization, The (1981)",Documentary|Musical,420,3.9154761904761903,82252,tt0082252,0,1981,100,"Documentary,History,Music",nm0790715,\N,
2959,3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,308,3.737012987012987,94980,tt0094980,0,1988,93,"Documentary,Music",nm0790715,\N,
2960,3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,5597,3.991245309987493,59578,tt0059578,0,1965,132,Western,nm0001466,"nm0001466,nm0607694,nm0898812,nm0006872,nm0217258,nm0223964","['nm0000142', 'nm0001812', 'nm0002231', 'nm0472756']"
2961,3682,Magnum Force (1973),Action|Crime|Drama|Thriller,1515,3.5874587458745872,70355,tt0070355,0,1973,124,"Action,Crime,Mystery",nm0692872,"nm0277807,nm0277849,nm0587518,nm0001047","['nm0000142', 'nm0001358', 'nm0752751', 'nm0815800']"
2962,3683,Blood Simple (1984),Crime|Drama|Film-Noir,5323,3.999060680067631,86979,tt0086979,0,1984,99,"Crime,Drama,Thriller","nm0001054,nm0001053","nm0001054,nm0001053","['nm0315288', 'nm0000531', 'nm0000445', 'nm0001826']"
2963,3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,1725,3.342898550724638,97322,tt0097322,0,1989,114,"Comedy,Drama,Music",nm0460141,nm0460141,"['nm0000313', 'nm0000201', 'nm0000977', 'nm0704618']"
2964,3685,Prizzi's Honor (1985),Comedy|Drama|Romance,2129,3.580554250821982,89841,tt0089841,0,1985,130,"Comedy,Crime,Drama",nm0001379,"nm0174410,nm0730027","['nm0000197', 'nm0000678', 'nm0005162', 'nm0709907']"
2965,3686,Flatliners (1990),Horror|Sci-Fi|Thriller,3766,3.256372809346787,99582,tt0099582,0,1990,115,"Drama,Horror,Sci-Fi",nm0001708,nm0276823,"['nm0000662', 'nm0000102', 'nm0000210', 'nm0000287']"
2966,3688,Porky's (1982),Comedy,2278,2.709174714661984,84522,tt0084522,0,1981,94,Comedy,nm0163706,nm0163706,"['nm0597517', 'nm0380628', 'nm0461129', 'nm0934059']"
2967,3689,Porky's II: The Next Day (1983),Comedy,865,2.0716763005780345,86129,tt0086129,0,1983,98,Comedy,nm0163706,"nm0842011,nm0650276,nm0163706","['nm0597517', 'nm0461129', 'nm0380628', 'nm0934059']"
2968,3690,Porky's Revenge (1985),Comedy,728,2.06456043956044,89826,tt0089826,0,1985,92,Comedy,nm0464506,"nm0163706,nm0825829","['nm0597517', 'nm0461129', 'nm0304393', 'nm0380628']"
2969,3691,Private School (1983),Comedy,201,2.5398009950248754,86143,tt0086143,0,1983,89,"Comedy,Romance",nm0085457,"nm0338633,nm0641791","['nm0000121', 'nm0751018', 'nm0000546', 'nm0957905']"
2970,3692,Class of Nuke 'Em High (1986),Comedy|Horror,322,2.448757763975155,90849,tt0090849,0,1986,85,"Comedy,Horror,Sci-Fi","nm0442207,nm0354286","nm0354286,nm0748892,nm0442207,nm0835376,nm0281258","['nm0103642', 'nm0107621', 'nm0697214', 'nm0752763']"
2971,3693,"Toxic Avenger, The (1985)",Comedy|Horror,1157,2.865168539325843,90190,tt0090190,0,1984,82,"Action,Comedy,Horror","nm0381230,nm0442207","nm0442207,nm0728766,nm0855988,nm0835376","['nm0544820', 'nm0169631', 'nm0045059', 'nm0542430']"
2972,3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,385,2.2987012987012987,98503,tt0098503,0,1989,102,"Action,Comedy,Horror","nm0381230,nm0442207","nm0442207,nm0855988,nm0507921,nm0299220,nm0594431,nm0938489,nm0729708,nm0728766","['nm0269793', 'nm0022658', 'nm0499294', 'nm0172635']"
2973,3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,319,2.040752351097179,98502,tt0098502,0,1989,102,"Action,Comedy,Fantasy","nm0381230,nm0442207","nm0442207,nm0855988,nm0507921,nm0938489,nm0729708,nm0728766","['nm0269793', 'nm0499294', 'nm0022658', 'nm0172635']"
2974,3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,489,3.044989775051125,91630,tt0091630,0,1986,88,"Comedy,Horror,Sci-Fi",nm0215269,nm0215269,"['nm0515128', 'nm0040662', 'nm0551185', 'nm0926114']"
2975,3697,Predator 2 (1990),Action|Sci-Fi|Thriller,5610,2.8714795008912657,100403,tt0100403,0,1990,108,"Action,Horror,Sci-Fi",nm0394280,"nm0859029,nm0859049","['nm0000418', 'nm0000997', 'nm0001310', 'nm0001952']"
2976,3698,"Running Man, The (1987)",Action|Sci-Fi,7027,3.229116265831792,93894,tt0093894,0,1987,101,"Action,Sci-Fi,Thriller",nm0001274,"nm0000175,nm0211823","['nm0000216', 'nm0000744', 'nm0001433', 'nm0000987']"
2977,3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,3980,3.415075376884422,88172,tt0088172,0,1984,115,"Romance,Sci-Fi",nm0000118,"nm0262595,nm0317279,nm0718466","['nm0000313', 'nm0000261', 'nm0001747', 'nm0001395']"
2978,3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,996,3.542670682730924,87004,tt0087004,0,1984,108,"Comedy,Sci-Fi",nm0000626,nm0000626,"['nm0608012', 'nm0249921', 'nm0141915', 'nm0708363']"
2979,3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,2155,3.1524361948955915,94631,tt0094631,0,1988,91,"Action,Sci-Fi",nm0048491,nm0639328,"['nm0001001', 'nm0001597', 'nm0000654', 'nm0397441']"
2980,3702,Mad Max (1979),Action|Adventure|Sci-Fi,9816,3.528321108394458,79501,tt0079501,0,1979,88,"Action,Adventure,Sci-Fi",nm0004306,"nm0565537,nm0004306,nm0447945","['nm0000154', 'nm0760394', 'nm0117412', 'nm0001950']"
2981,3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller,9732,3.669852034525277,82694,tt0082694,0,1981,96,"Action,Adventure,Sci-Fi",nm0004306,"nm0371249,nm0004306,nm0360352,nm0447945","['nm0000154', 'nm0817748', 'nm0696463', 'nm0681041']"
2982,3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,5811,3.117277577009121,89530,tt0089530,0,1985,107,"Action,Adventure,Sci-Fi","nm0644695,nm0004306","nm0371249,nm0004306,nm0447945","['nm0000154', 'nm0877913', 'nm0817748', 'nm0168284']"
2983,3705,Bird on a Wire (1990),Action|Comedy|Romance,2046,2.7187194525904204,99141,tt0099141,0,1990,110,"Action,Comedy",nm0000824,"nm0893207,nm0503609,nm0783544","['nm0000154', 'nm0000443', 'nm0001016', 'nm0004886']"
2984,3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,2817,3.569400070997515,92563,tt0092563,0,1987,113,"Horror,Mystery,Thriller",nm0000570,"nm0387132,nm0000570","['nm0000620', 'nm0000134', 'nm0000956', 'nm0001648']"
2985,3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,1714,2.982788798133022,91635,tt0091635,0,1986,117,"Drama,Romance",nm0001490,"nm0573946,nm0461341,nm0455394,nm0449576","['nm0000620', 'nm0000107', 'nm0926592', 'nm0546868']"
2986,3708,Firestarter (1984),Horror|Thriller,1397,2.9849677881173946,87262,tt0087262,0,1984,114,"Action,Horror,Sci-Fi",nm0504495,"nm0000175,nm0542970","['nm0000106', 'nm0001418', 'nm0428086', 'nm0000181']"
2987,3709,Sleepwalkers (1992),Horror,658,2.3958966565349544,105428,tt0105428,0,1992,91,"Fantasy,Horror",nm0308376,nm0000175,"['nm0470182', 'nm0000749', 'nm0000481', 'nm0371579']"
2988,3710,Action Jackson (1988),Action|Comedy|Crime|Thriller,734,2.2568119891008176,94612,tt0094612,0,1988,96,"Action,Comedy,Crime",nm0062644,nm0719427,"['nm0001835', 'nm0005266', 'nm0889152', 'nm0000232']"
2989,3711,Sarafina! (1992),Drama,139,3.122302158273381,105316,tt0105316,0,1992,117,"Drama,Musical",nm0740213,"nm0628913,nm0629933","['nm0000155', 'nm0452009', 'nm0538460', 'nm0434712']"
2990,3712,Soapdish (1991),Comedy,1383,3.244396240057845,102951,tt0102951,0,1991,97,"Comedy,Romance",nm0001355,"nm0363326,nm0000921","['nm0000398', 'nm0000177', 'nm0001550', 'nm0000159']"
2991,3713,"Long Walk Home, The (1990)",Drama,364,3.7596153846153846,100046,tt0100046,0,1990,97,"Drama,History",nm0669004,nm0179896,"['nm0000651', 'nm0000155', 'nm0776239', 'nm0000609']"
2992,3714,Clara's Heart (1988),Drama,207,3.0531400966183573,94882,tt0094882,0,1988,90,Drama,nm0612322,"nm0647835,nm0575865","['nm0000155', 'nm0648920', 'nm0000599', 'nm0000439']"
2993,3715,Burglar (1987),Comedy|Crime,280,2.3946428571428573,92710,tt0092710,0,1987,103,"Comedy,Crime",nm0933505,"nm0088747,nm0517188,nm0918861,nm0933505","['nm0000155', 'nm0001281', 'nm0047265', 'nm0000690']"
2994,3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama,201,2.3059701492537314,93011,tt0093011,0,1987,104,"Action,Comedy,Crime",nm0276169,"nm0840908,nm0377088,nm0718466","['nm0000155', 'nm0000385', 'nm0001952', 'nm0950867']"
2995,3717,Gone in 60 Seconds (2000),Action|Crime,11448,3.0878756114605173,187078,tt0187078,0,2000,118,"Action,Crime,Thriller",nm0784061,"nm0355181,nm0003298","['nm0000115', 'nm0001401', 'nm0000610', 'nm0189278']"
2996,3718,American Pimp (1999),Documentary,371,3.3234501347708894,179074,tt0179074,0,1999,87,Documentary,"nm0400441,nm0400436",\N,"['nm0267279', 'nm2892561']"
2997,3719,Love's Labour's Lost (2000),Comedy|Romance,288,2.973958333333333,182295,tt0182295,0,2000,93,"Comedy,Musical,Romance",nm0000110,"nm0000636,nm0000110","['nm0005273', 'nm0000224', 'nm0001523', 'nm0000110']"
2998,3720,Sunshine (1999),Drama,569,3.621265377855888,145503,tt0145503,0,1999,181,"Drama,History,Romance",nm0843640,"nm0843640,nm0395262","['nm0000146', 'nm0365281', 'nm0001838', 'nm0000383']"
2999,3723,Hamlet (1990),Drama,1894,3.584477296726505,99726,tt0099726,0,1990,135,Drama,nm0001874,"nm0000636,nm0212246,nm0001874","['nm0000154', 'nm0000335', 'nm0000869', 'nm0006890']"
3000,3724,Coming Home (1978),Drama|War,791,3.6769911504424777,77362,tt0077362,0,1978,127,"Drama,Romance,War",nm0000797,"nm0759029,nm0002717,nm0235683,nm0943382","['nm0000404', 'nm0000685', 'nm0001136', 'nm0587340']"
3001,3725,American Pop (1981),Animation|Musical,376,3.1156914893617023,82009,tt0082009,0,1981,96,"Animation,Drama,History",nm0000835,nm0449499,"['nm0806500', 'nm0860658', 'nm0390723', 'nm0675484']"
3002,3726,Assault on Precinct 13 (1976),Action|Thriller,1067,3.5370196813495784,74156,tt0074156,0,1976,91,"Action,Crime,Thriller",nm0000118,nm0000118,"['nm0831288', 'nm0430944', 'nm0956633', 'nm0922229']"
3003,3727,Near Dark (1987),Horror|Western,1173,3.60613810741688,93605,tt0093605,0,1987,94,Horror,nm0000941,"nm0000941,nm0714599","['nm0664499', 'nm0942486', 'nm0000448', 'nm0000200']"
3004,3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller,786,3.824427480916031,102592,tt0102592,0,1992,105,"Crime,Drama,Thriller",nm0002083,"nm0000671,nm0258370","['nm0000200', 'nm0000671', 'nm0930326', 'nm0004729']"
3005,3729,Shaft (1971),Action|Crime|Drama|Thriller,1159,3.276962899050906,67741,tt0067741,0,1971,100,"Action,Crime,Thriller",nm0662953,"nm0862781,nm0085353","['nm0745780', 'nm0348214', 'nm0162541', 'nm0820626']"
3006,3730,"Conversation, The (1974)",Drama|Mystery,4531,4.043698962701391,71360,tt0071360,0,1974,113,"Drama,Mystery,Thriller",nm0000338,nm0000338,"['nm0000432', 'nm0001030', 'nm0307255', 'nm0002078']"
3007,3731,Cutter's Way (1981),Drama|Thriller,222,3.468468468468469,82220,tt0082220,0,1981,109,"Crime,Drama,Mystery",nm0664852,"nm0861327,nm0279971","['nm0000313', 'nm0001334', 'nm0002059', 'nm0244619']"
